1 38.56666666666667
0.8 41.86666666666667
0.6 65.0
0.4 125.03333333333333
0.2 219.93333333333334
0.1 302.1
0.05 637.6
0.02 2525.133333333333
0.01 5968.466666666666
0.005 7496.866666666667
0.001 28839.866666666665
0.0001	306750.0000
0.00001	3595036

0.0125 4078.6
